1757987399;true;1.0;-1
4
0	3	3	3	3	3	977	1292	1292	1292	1292	
1	3	3	3	3	3	976	1292	1292	1292	1292	
2	3	3	3	3	3	975	1292	1292	1292	1292	
3	3	3	3	3	3	974	1292	1292	1292	1292	
4	3	3	3	3	3	973	1292	1292	1292	1292	
5	3	3	3	3	3	972	1292	1292	1292	1292	
6	3	3	3	3	3	971	1292	1292	1292	1292	
7	3	3	3	3	3	970	1292	1292	1292	1292	
8	3	3	3	3	3	969	1292	1292	1292	1292	
9	3	3	3	3	3	968	1292	1292	1292	1292	
10	3	3	3	3	3	967	1292	1292	1292	1292	
11	3	3	3	3	3	966	1292	1292	1292	1292	
12	3	3	3	3	3	965	1292	1292	1292	1292	
13	3	3	3	3	3	964	1292	1292	1292	1292	
14	3	3	3	3	3	963	1292	1292	1292	1292	
15	3	3	3	3	3	962	1292	1292	1292	1292	
16	3	3	3	3	3	961	1292	1292	1292	1292	
17	3	3	3	3	3	960	1292	1292	1292	1292	
18	3	3	3	3	3	959	1292	1292	1292	1292	
19	3	3	3	3	3	958	1292	1292	1292	1292	
20	3	3	3	3	3	957	1292	1292	1292	1292	
21	3	3	3	3	3	956	1292	1292	1292	1292	
22	3	3	3	3	3	955	1292	1292	1292	1292	
23	3	3	3	3	3	954	1292	1292	1292	1292	
24	3	3	3	3	3	953	1292	1292	1292	1292	
25	3	3	3	3	3	952	1292	1292	1292	1292	
26	3	3	3	3	3	951	1292	1292	1292	1292	
27	3	3	3	3	3	950	1292	1292	1292	1292	
28	3	3	3	3	3	949	1292	1292	1292	1292	
29	3	3	3	3	3	948	1292	1292	1292	1292	
30	3	3	3	3	3	947	1292	1292	1292	1292	
31	3	3	3	3	3	946	1292	1292	1292	1292	
32	3	3	3	3	3	945	1292	1292	1292	1292	
33	3	3	3	3	3	944	1292	1292	1292	1292	
34	3	3	3	3	3	943	1292	1292	1292	1292	
35	3	3	3	3	3	942	1292	1292	1292	1292	
36	3	3	3	3	3	941	1292	1292	1292	1292	
37	3	3	3	3	3	940	1292	1292	1292	1292	
38	3	3	3	3	3	939	1292	1292	1292	1292	
39	3	3	3	3	3	938	1292	1292	1292	1292	
40	3	3	3	3	3	937	497	1292	1292	1292	
41	3	3	3	3	3	936	496	1292	1292	1292	
42	3	3	3	3	3	935	495	1292	1292	1292	
43	3	3	3	3	3	934	494	1292	1292	1292	
44	3	3	3	3	3	933	493	1292	1292	1292	
45	3	3	3	3	3	932	492	1292	1292	1292	
46	3	3	3	3	3	931	491	1292	1292	1292	
47	3	3	3	3	3	930	490	1292	1292	1292	
48	3	3	3	3	3	929	489	1292	1292	1292	
49	3	3	3	3	3	928	488	1292	1292	1292	
50	4	3	3	3	3	928	487	1292	1292	1292	
51	1	3	3	3	3	929	486	1292	1292	1292	
52	1	3	3	3	3	930	485	1292	1292	1292	
53	1	3	3	3	3	931	484	1292	1292	1292	
54	1	3	3	3	3	932	483	1292	1292	1292	
55	1	3	3	3	3	933	482	1292	1292	1292	
56	1	3	3	3	3	934	481	1292	1292	1292	
57	1	3	3	3	3	935	480	1292	1292	1292	
58	1	2	3	3	3	936	542	1292	1292	1292	
59	1	2	3	3	3	937	546	1292	1292	1292	
60	1	2	3	3	3	938	550	497	1292	1292	
61	1	2	3	3	3	939	554	496	1292	1292	
62	1	2	3	3	3	940	558	495	1292	1292	
63	1	2	3	3	3	941	562	494	1292	1292	
64	1	2	3	3	3	942	566	493	1292	1292	
65	1	2	3	3	3	943	570	492	1292	1292	
66	1	2	3	3	3	944	574	491	1292	1292	
67	1	2	3	3	3	945	578	490	1292	1292	
68	1	2	3	3	3	946	582	489	1292	1292	
69	1	2	3	3	3	947	598	488	1292	1292	
70	1	2	3	3	3	948	615	487	1292	1292	
71	2	2	3	3	3	1030	621	486	1292	1292	
72	2	2	3	3	3	1036	627	485	1292	1292	
73	2	2	3	3	3	1042	633	484	1292	1292	
74	2	2	3	3	3	1048	639	483	1292	1292	
75	2	2	3	3	3	1054	645	482	1292	1292	
76	2	2	3	3	3	1060	651	481	1292	1292	
77	2	2	3	3	3	1066	657	480	1292	1292	
78	2	2	2	3	3	1072	663	542	1292	1292	
79	2	2	2	3	3	1078	669	546	1292	1292	
80	2	2	2	3	3	1084	675	550	497	1292	
81	2	2	2	3	3	1090	704	554	496	1292	
82	2	1	2	3	3	1096	705	558	495	1292	
83	2	1	2	3	3	1126	706	562	494	1292	
84	2	1	2	3	3	1132	707	566	493	1292	
85	2	1	2	3	3	1138	708	570	492	1292	
86	2	1	2	3	3	1144	709	574	491	1292	
87	2	1	2	3	3	1150	710	578	490	1292	
88	2	1	2	3	3	1156	711	582	489	1292	
89	2	1	2	3	3	1162	712	598	488	1292	
90	2	1	2	3	3	1168	713	615	487	1292	
91	2	1	2	3	3	1174	714	621	486	1292	
92	2	1	2	3	3	1180	715	627	485	1292	
93	2	1	2	3	3	1186	716	633	484	1292	
94	2	2	2	3	3	1211	767	639	483	1292	
95	1	2	2	3	3	1212	771	645	482	1292	
96	1	2	2	3	3	1213	775	651	481	1292	
97	1	2	2	3	3	1214	779	657	480	1292	
98	1	2	2	2	3	1215	783	663	542	1292	
99	1	2	2	2	3	1216	787	669	546	1292	
100	1	2	2	2	3	1217	791	675	550	497	
101	1	2	2	2	3	1218	795	704	554	496	
102	1	2	1	2	3	1219	799	705	558	495	
103	1	2	1	2	3	1220	803	706	562	494	
104	1	2	1	2	3	1221	807	707	566	493	
105	1	2	1	2	3	1222	846	708	570	492	
106	1	3	1	2	3	1223	845	709	574	491	
107	1	3	1	2	3	1224	844	710	578	490	
108	1	3	1	2	3	1225	843	711	582	489	
109	1	3	1	2	3	1226	842	712	598	488	
110	1	3	1	2	3	1227	841	713	615	487	
111	1	3	1	2	3	1228	840	714	621	486	
112	1	3	1	2	3	1229	839	715	627	485	
113	1	3	1	2	3	1230	838	716	633	484	
114	1	3	2	2	3	1231	837	767	639	483	
115	1	3	2	2	3	1232	836	771	645	482	
116	1	3	2	2	3	1233	835	775	651	481	
117	1	3	2	2	3	1234	834	779	657	480	
118	1	2	2	2	2	1235	885	783	663	542	
119	1	2	2	2	2	1236	889	787	669	546	
120	1	2	2	2	2	1237	893	791	675	550	
121	1	2	2	2	2	1238	897	795	704	554	
122	1	2	2	1	2	1239	901	799	705	558	
123	1	2	2	1	2	1240	905	803	706	562	
124	1	2	2	1	2	1241	909	807	707	566	
125	1	2	2	1	2	1242	913	846	708	570	
126	1	2	3	1	2	1243	917	845	709	574	
127	1	2	3	1	2	1244	921	844	710	578	
128	1	2	3	1	2	1245	925	843	711	582	
129	1	2	3	1	2	1246	960	842	712	598	
130	1	1	3	1	2	1247	961	841	713	615	
131	1	1	3	1	2	1248	962	840	714	621	
132	1	1	3	1	2	1249	963	839	715	627	
133	1	1	3	1	2	1250	964	838	716	633	
134	1	1	3	2	2	1251	965	837	767	639	
135	1	1	3	2	2	1252	966	836	771	645	
136	1	1	3	2	2	1253	967	835	775	651	
137	1	1	3	2	2	1254	968	834	779	657	
138	1	1	2	2	2	1255	969	885	783	663	
139	1	1	2	2	2	1256	970	889	787	669	
140	1	1	2	2	2	1257	971	893	791	675	
141	1	1	2	2	2	1258	972	897	795	704	
142	1	2	2	2	1	1259	1031	901	799	705	
143	1	2	2	2	1	1260	1037	905	803	706	
144	1	2	2	2	1	1261	1043	909	807	707	
145	1	2	2	2	1	1262	1049	913	846	708	
146	1	2	2	3	1	1263	1055	917	845	709	
147	1	2	2	3	1	1264	1061	921	844	710	
148	1	2	2	3	1	1265	1067	925	843	711	
149	1	2	2	3	1	1266	1073	960	842	712	
150	1	2	1	3	1	1267	1079	961	841	713	
151	1	2	1	3	1	1268	1085	962	840	714	
152	1	2	1	3	1	1269	1091	963	839	715	
153	1	2	1	3	1	1270	1109	964	838	716	
154	1	3	1	3	1	1271	1108	965	837	717	
155	1	3	1	3	1	1272	1107	966	836	718	
156	1	3	1	3	1	1273	1106	967	835	719	
157	1	3	1	3	1	1274	1105	968	834	720	
158	1	3	1	2	1	1275	1104	969	885	721	
159	1	3	1	2	1	1276	1103	970	889	722	
160	1	3	1	2	1	1277	1102	971	893	723	
161	1	3	1	2	1	1278	1101	972	897	724	
162	1	3	1	2	1	1279	1100	973	901	725	
163	1	3	1	2	1	1280	1099	974	905	726	
164	1	3	1	2	1	1281	1098	975	909	727	
165	1	3	1	2	1	1282	1097	976	913	728	
166	1	2	1	2	1	1283	1127	977	917	729	
167	1	2	1	2	1	1284	1133	978	921	730	
168	1	2	1	2	1	1285	1139	979	925	731	
169	1	2	1	2	1	1286	1145	980	960	732	
170	1	2	1	1	1	1287	1151	981	961	733	
171	1	2	1	1	1	1288	1157	982	962	734	
172	1	2	1	1	1	1289	1163	983	963	735	
173	1	2	1	1	1	1290	1169	984	964	736	
174	1	2	1	1	1	1291	1175	985	965	737	
175	4	2	1	1	1	1291	1181	986	966	738	
176	0	2	1	1	1	1190	1187	987	967	739	
177	0	2	1	1	1	1184	1223	988	968	740	
178	0	1	1	1	0	1178	1224	989	969	676	
179	0	1	1	1	0	1172	1225	990	970	670	
180	0	1	1	1	0	1166	1226	991	971	664	
181	0	1	1	1	0	1160	1227	992	972	658	
182	0	1	1	1	0	1154	1228	993	973	652	
183	0	3	3	3	2	1148	1227	992	972	658	
184	0	3	3	3	2	1142	1226	991	971	664	
185	0	3	3	3	2	1136	1226	991	971	664	
186	0	3	3	3	2	1130	1225	990	970	670	
187	0	3	3	3	2	1124	1225	990	970	670	
188	0	3	3	3	2	1094	1224	989	969	676	
189	0	3	3	3	2	1088	1224	989	969	676	
190	0	3	3	3	2	1082	1223	988	968	740	
191	0	3	3	3	2	1076	1223	988	968	740	
192	0	3	3	3	3	1070	1222	987	967	739	
193	0	3	3	3	3	1064	1222	987	967	739	
194	0	1	1	1	1	1058	1223	988	968	740	
195	0	1	1	1	1	1052	1223	988	968	740	
196	0	1	1	1	0	1046	1224	989	969	676	
197	0	1	1	1	0	1040	1224	989	969	676	
198	0	1	1	1	0	1034	1225	990	970	670	
199	0	1	1	1	0	1028	1225	990	970	670	
200	4	1	1	1	0	1028	1226	991	971	664	
201	3	1	1	1	0	1027	1226	991	971	664	
202	3	1	1	1	0	1026	1227	992	972	658	
203	3	1	1	1	0	1025	1227	992	972	658	
204	3	1	1	1	0	1024	1228	993	973	652	
205	3	1	1	1	0	1023	1228	993	973	652	
206	3	1	1	1	0	1022	1229	994	974	646	
207	3	1	1	1	0	1021	1229	994	974	646	
208	3	1	1	1	0	1020	1230	995	975	640	
209	0	1	1	1	0	927	1230	995	975	640	
210	0	1	1	1	0	923	1231	996	976	634	
211	0	1	1	1	0	919	1231	996	976	634	
212	0	1	1	1	0	915	1232	997	977	628	
213	0	1	1	1	0	911	1232	997	977	628	
214	0	1	1	1	0	907	1233	998	978	622	
215	0	1	1	1	0	903	1233	998	978	622	
216	0	1	1	1	0	899	1234	999	979	616	
217	0	1	1	1	0	895	1234	999	979	616	
218	0	1	1	1	0	891	1235	1000	980	599	
219	0	1	1	1	0	887	1235	1000	980	599	
220	0	1	1	1	0	883	1236	1001	981	583	
221	0	1	1	1	0	809	1236	1001	981	583	
222	0	1	1	1	0	805	1237	1002	982	579	
223	0	1	1	1	0	801	1237	1002	982	579	
224	0	1	1	1	0	797	1238	1003	983	575	
225	0	1	1	1	0	793	1238	1003	983	575	
226	0	1	1	1	0	789	1239	1004	984	571	
227	0	1	1	1	0	785	1239	1004	984	571	
228	0	1	1	1	0	781	1240	1005	985	567	
229	0	1	1	1	0	777	1240	1005	985	567	
230	0	1	1	1	0	773	1241	1006	986	563	
231	0	1	1	1	0	769	1241	1006	986	563	
232	0	1	1	1	0	753	1242	1007	987	559	
233	1	1	1	1	0	754	1242	1007	987	559	
234	1	1	1	1	0	755	1243	1008	988	555	
235	1	1	1	1	0	756	1243	1008	988	555	
236	1	1	1	1	0	757	1244	1009	989	551	
237	1	1	1	1	0	758	1244	1009	989	551	
238	1	1	1	1	0	759	1245	1010	990	547	
239	1	1	1	1	0	760	1245	1010	990	547	
240	1	1	1	1	0	761	1246	1011	991	543	
241	1	1	1	1	0	762	1246	1011	991	543	
242	1	1	1	1	0	763	1247	1012	992	516	
243	1	1	1	1	0	764	1247	1012	992	516	
244	1	1	1	1	0	765	1248	1013	993	454	
245	1	1	1	1	0	679	1248	1013	993	454	
246	1	1	1	1	0	680	1249	1014	994	450	
247	1	1	1	1	0	681	1249	1014	994	450	
248	1	1	1	1	0	682	1250	1015	995	446	
249	1	1	1	1	0	683	1250	1015	995	446	
250	1	1	1	1	0	684	1251	1016	996	442	
251	1	1	1	1	0	685	1251	1016	996	442	
252	1	1	1	1	0	686	1252	1017	997	438	
253	1	1	1	1	0	687	1252	1017	997	438	
254	1	1	1	1	0	688	1253	1018	998	434	
255	1	1	1	1	0	689	1253	1018	998	434	
256	1	1	1	1	0	690	1254	1019	999	430	
257	1	1	1	1	0	691	1254	1019	999	430	
258	1	1	1	1	0	692	1255	1020	1000	426	
259	1	1	1	1	0	693	1255	1020	1000	426	
260	1	1	1	1	0	694	1256	1021	1001	422	
261	1	1	1	1	0	695	1256	1021	1001	422	
262	1	1	1	1	0	696	1257	1022	1002	418	
263	1	1	1	1	0	697	1257	1022	1002	418	
264	1	1	1	1	0	698	1258	1023	1003	414	
265	1	1	1	1	0	699	1258	1023	1003	414	
266	1	1	1	1	0	700	1259	1024	1004	386	
267	1	1	1	1	0	701	1259	1024	1004	386	
268	1	1	1	1	3	702	1260	1025	1005	385	
